529,180,71.83,61
2990,900,16.75,20
2179,1041,41.33,212
2254,1218,5.99,219
819,789,4.99,61
620,30,11.99,117
2484,1347,95.95,10
7,759,22.84,66
224,864,16.51,188
2566,129,13.79,164
1175,1551,14.95,106
488,1290,19.49,49
1238,1785,7.99,96
715,1209,9.9,124
953,1611,14.26,1
2841,1224,9.95,227
189,1614,202.0,220
1510,1914,25.99,35
481,1839,8.99,219
1508,1137,10.99,248
2398,420,32.0,39
1302,1407,17.47,85
1678,615,248.99,54
1799,1269,15.99,245
1798,57,41.12,114
1214,1179,22.82,211
2858,1581,40.0,204
1042,1245,11.22,94
1518,1464,19.98,202
2127,390,23.99,187
1334,351,31.65,40
561,432,22.95,58
2539,1842,10.59,51
817,705,36.49,234
3,1143,29.8,234
1078,885,19.99,84
1915,1575,16.13,192
1663,1395,14.98,139
2186,933,14.99,71
2493,1947,23.99,165
1477,378,12.99,49
2326,1362,25.95,68
2825,891,5.84,60
2283,231,70.98,91
1695,732,10.29,23
711,1563,11.55,38
1738,273,5.99,128
1727,21,4.48,95
815,1056,86.54,209
2463,1737,12.09,79
192,780,8.89,4
17,1824,8.99,134
1427,1869,12.23,238
2231,1944,22.5,131
2659,678,108.0,222
2217,729,8.99,100
788,1755,8.75,50
567,675,8.8,58
236,1335,11.95,127
1606,516,9.75,133
1953,69,13.99,169
2894,645,19.49,106
2744,267,8.42,46
410,1863,8.27,224
947,783,6.99,18
2663,96,23.95,161
608,1545,86.0,218
1249,531,8.59,207
1845,1890,6.99,149
743,1494,32.02,213
626,1881,18.0,149
13,681,7.05,122
2847,186,27.18,107
262,360,3.79,16
2640,1713,25.43,44
1248,711,19.84,75
648,1272,15.99,220
464,1005,25.97,84
1824,1500,42.2,223
2608,1932,13.49,246
611,1647,23.95,191
17,1047,9.99,7
822,1536,8.29,182
1084,966,5.99,142
1779,1464,17.99,219
1911,1224,21.95,143
2262,1353,9.22,123
1978,1638,28.99,22
506,1608,27.99,155
2892,1122,12.9,62
333,1647,26.67,104
355,732,6.5,100
2058,897,16.0,165
1812,480,17.61,142
2121,384,25.0,180
1224,552,8.99,132
1829,1677,9.99,21
853,1614,80.99,52
280,420,19.72,118
1544,1917,9.97,211
1886,1788,20.99,42
2386,870,38.06,23
1588,555,6.99,43
1541,1830,7.85,125
1528,1770,22.9,179
1972,1350,191.75,227
1905,1695,16.99,117
385,1539,34.79,7
1298,594,41.96,170
2732,369,12.47,56
1878,1371,86.0,238
2337,270,12.0,75
2659,1899,132.0,173
7,207,26.84,94
908,1872,67.98,182
1876,1764,23.07,45
2391,201,10.99,3
727,1512,20.0,54
892,1752,6.4,107
1516,1770,13.69,126
1712,1665,6.11,115
321,1524,33.99,11
3,840,24.8,13
488,1611,24.49,78
1423,1233,6.91,68
2335,390,25.08,199
225,909,13.98,184
2708,1842,6.99,41
2781,1260,23.75,139
1384,1665,7.99,2
1098,198,36.14,195
2151,873,16.1,241
1136,1809,5.99,135
438,687,18.69,40
507,12,9.99,248
505,168,24.95,1
2324,417,9.99,132
2206,789,9.64,206
1503,1548,21.99,194
2924,159,15.3,44
2166,1689,19.95,80
2796,420,6.99,233
2233,1104,105.7,137
1067,492,19.99,98
469,840,7.97,65
1817,1581,6.98,236
826,618,105.95,99
2552,1389,39.99,133
627,1017,104.99,50
2258,1455,12.0,7
2083,1359,4.94,18
385,372,35.79,84
441,1341,28.04,124
752,1047,43.83,71
690,1920,10.99,212
335,474,9.99,173
309,1293,15.67,190
2826,465,74.62,31
255,1278,5.99,236
1845,1692,7.99,38
191,270,27.99,230
2181,1560,17.99,29
2071,615,41.28,177
876,657,22.77,235
2147,255,18.99,142
924,993,8.13,31
197,1680,9.99,199
428,537,10.61,224
2232,1434,32.47,167
439,174,35.95,69
1482,951,27.4,232
232,405,7.59,234
1117,1959,61.89,103
303,1104,8.98,81
427,1302,7.99,224
2876,1065,16.97,20
2754,141,3.99,200
1675,477,8.22,40
1456,150,9.13,81
2240,879,14.99,200
694,390,73.95,248
2888,1212,9.99,67
1073,1872,16.99,213
2245,543,8.99,192
733,1974,10.9,110
2135,135,24.49,178
496,1917,31.44,189
779,417,11.99,42
2725,1737,56.0,18
2663,1920,20.95,118
722,0,16.95,125
1498,978,4.99,72
2213,1353,7.98,54
2220,1398,38.0,39
406,1191,73.61,204
2134,801,2.59,117
2429,1104,12.41,207
1490,1938,10.5,82
1873,762,29.99,143
909,138,10.6,128
2648,1341,20.99,81
2704,693,9.99,185
586,693,57.63,147
196,111,12.99,65
1715,150,40.95,217
1721,1671,12.95,197
201,1146,19.45,198
1422,1548,6.5,200
2276,996,8.99,42
1329,1155,22.99,94
2492,117,85.0,188
2599,1341,9.95,70
1324,939,10.97,173
588,1215,7.99,94
331,747,69.01,203
2506,246,55.95,140
1893,480,14.3,78
1466,498,5.45,194
1097,1917,21.99,29
1958,282,12.69,206
892,1296,6.4,106
1702,906,10.99,95
924,273,6.13,50
2209,1980,10.49,60
1896,1551,6.25,127
2714,534,23.99,22
580,1746,22.99,215
1040,972,40.2,236
1757,489,2.99,170
2137,456,11.99,42
1262,1017,7.98,27
1273,1716,8.99,32
634,813,5.95,33
1884,738,22.99,227
1003,21,5.99,70
1320,303,19.16,198
1010,645,2.41,176
2947,1914,14.25,71
96,1950,4.99,84
282,1365,52.64,90
2369,1455,23.99,10
1808,729,38.0,186
1945,1485,20.49,222
2365,375,19.99,178
1139,27,116.99,150
639,1842,5.99,15
962,396,26.95,65
2464,1926,80.0,2
460,366,61.98,208
1458,39,51.95,66
2034,1974,36.4,113
2955,1839,32.99,163
2882,1365,23.95,159
2729,1137,32.99,126
2880,318,9.99,166
819,1410,4.99,15
57,816,8.95,7
1883,1305,7.99,159
1119,1347,37.59,235
2149,1485,17.95,248
1221,546,65.99,193
1770,1365,4.99,43
1871,1824,19.27,191
1730,1239,12.75,192
2559,456,2.99,166
2685,408,8.99,182
189,1599,135.0,205
834,861,12.69,231
1675,906,8.22,99
1736,396,9.98,199
1929,312,0.32,92
127,1194,7.99,129
310,660,6.99,64
1739,1275,73.0,150
900,1599,40.75,147
339,165,90.0,204
1882,357,29.97,76
2972,849,9.5,197
2254,1143,5.99,104
2704,906,7.99,9
159,9,9.99,230
848,1599,18.25,230
2320,729,21.95,179
2760,1821,5.99,87
1203,840,11.99,138
2546,858,10.99,75
2848,1698,58.95,160
512,1224,6.99,204
1279,1020,15.99,130
1053,117,32.95,230
963,63,44.5,80
2022,84,30.95,159
2312,579,28.95,242
1073,408,15.99,99
1384,1380,6.99,5
1056,432,10.99,129
2551,720,5.99,124
1472,582,9.99,245
1759,447,5.49,162
444,1365,17.29,104
82,756,12.99,224
1827,489,40.99,171
696,117,19.82,153
1012,1896,19.0,179
2342,1326,14.99,1
2760,1248,5.99,37
2093,174,88.0,8
2705,1809,14.99,195
1615,1800,8.99,211
1426,1098,32.0,70
2293,1779,33.23,119
2337,1602,11.0,230
1563,303,45.99,104
2391,1956,13.99,44
1655,1401,197.99,239
1757,831,2.99,57
2909,1563,4.8,96
2162,96,16.99,208
598,1368,28.99,109
1615,276,9.99,247
2925,30,9.49,209
1423,1059,5.91,233
2644,1944,5.99,118
1972,1698,127.75,218
757,108,20.99,25
920,555,9.99,109
2814,1899,11.99,19
540,861,50.89,223
1188,894,3.76,149
1310,123,14.99,41
2254,1104,5.99,208
1568,1425,21.05,62
1357,690,7.99,233
2328,444,12.0,118
1443,1680,88.96,102
267,519,72.99,68
1472,1542,10.99,136
2813,1365,8.95,169
896,1752,10.32,130
951,1638,18.99,83
2958,1686,13.5,86
2729,120,51.99,113
2265,1056,65.99,117
2435,1290,9.95,6
1499,270,18.65,66
992,678,8.99,194
147,1053,40.9,36
1516,591,18.69,183
2792,1473,15.39,3
1187,1146,8.99,99
2378,1803,18.99,104
433,354,15.97,210
911,1446,7.49,212
1411,903,19.98,87
941,1515,6.49,142
843,1911,17.39,71
512,294,8.99,129
1074,1509,291.35,32
1251,213,18.98,212
1224,1530,7.99,232
2795,729,5.92,89
411,1446,34.99,34
1454,675,29.99,102
842,432,11.95,153
710,1083,21.94,32
2947,126,13.25,235
1359,204,59.85,154
2240,672,15.99,1
107,372,28.15,92
673,348,16.6,108
2166,282,20.95,189
658,447,2.99,39
1040,1125,37.2,161
2357,339,21.99,58
1052,1419,5.99,238
1980,84,6.0,119
1745,1452,12.89,87
2214,1410,7.5,244
596,339,7.99,192
324,366,22.0,90
2283,912,67.98,197
782,972,8.5,30
2510,1962,7.54,109
2165,843,34.99,193
917,480,21.25,10
2128,768,10.95,56
2466,1461,8.0,50
1974,390,6.35,61
1245,747,15.4,105
269,1386,75.0,7
938,1803,5.99,53
2797,1140,5.95,198
1702,1788,15.99,211
2404,1512,4.19,248
229,1095,6.95,134
1628,414,12.99,185
58,1047,8.99,123
1104,1410,11.5,10
53,1149,14.99,87
953,246,12.26,180
293,1833,17.99,140
2597,1971,61.49,222
755,1293,25.0,234
1677,1296,23.9,164
50,51,3.49,228
2750,918,16.99,127
2091,1200,20.0,170
668,366,27.99,177
2082,1272,32.24,72
596,1233,6.99,129
1625,351,18.45,95
1777,132,6.99,205
1783,1569,29.8,162
2852,1794,16.99,40
1481,267,30.4,179
2443,663,11.06,49
954,1764,47.0,227
123,48,12.99,206
786,1197,10.99,248
479,249,11.99,118
1309,528,16.95,144
42,1698,11.99,167
2299,1872,7.95,99
1871,675,15.27,102
1041,639,38.99,197
1551,924,7.49,160
2716,1803,12.0,210
2519,1101,25.0,164
408,1572,4.39,226
574,1086,51.87,227
2496,1578,13.99,25
934,624,130.01,110
85,393,15.95,242
1143,288,28.0,138
2413,1836,8.95,28
2478,393,287.97,92
149,405,63.0,34
1490,1287,12.5,197
2354,123,8.96,77
2288,1083,25.33,216
740,1101,10.99,223
26,597,30.99,100
1235,465,10.95,111
992,93,12.99,60
2761,1320,4.86,25
1122,498,33.85,203
1573,1098,21.99,75
1241,759,6.95,145
28,54,35.75,57
1006,936,16.99,234
871,570,20.66,211
1596,687,61.99,10
1219,1365,8.99,52
1788,966,18.99,169
1895,408,17.99,171
376,639,15.97,21
2394,1113,43.0,74
2991,1452,9.17,37
251,276,26.0,75
1091,1314,25.0,23
206,423,5.99,165
2365,570,26.99,5
1258,1893,30.0,161
2539,1053,11.59,140
521,1041,31.99,5
112,957,55.95,110
2866,1035,37.06,185
33,168,32.99,122
1856,504,9.38,25
2293,1635,25.23,119
2849,273,14.9,77
2327,1857,3.0,80
1383,819,143.12,195
1631,150,218.0,126
595,783,22.39,190
1475,93,3.49,92
2390,1659,12.95,161
337,1923,23.0,128
623,945,83.99,243
1066,864,13.2,14
550,978,37.99,180
1531,975,6.49,30
2170,1413,22.84,98
2145,420,41.99,219
2404,1416,4.19,248
1074,1500,504.35,102
909,759,12.6,102
2089,999,145.0,15
1289,444,30.53,108
2439,252,18.19,137
140,465,18.9,90
2786,93,15.0,90
49,1599,0.59,47
2066,495,6.22,114
205,1869,10.99,153
2317,384,16.95,246
2167,1155,5.99,140
546,1224,10.99,125
2453,1488,8.0,66
974,1188,12.12,112
405,1098,22.99,32
2478,1920,209.97,64
1884,1455,23.99,12
1785,336,18.99,131
1742,1812,35.88,232
2943,411,42.0,132
1251,777,12.98,165
2614,39,21.95,88
2044,141,9.99,207
506,1311,23.99,217
2024,936,10.99,193
1621,1737,8.95,173
2001,12,58.9,236
2204,1239,10.99,27
1124,1524,18.99,7
1242,1413,17.54,136
2618,741,19.99,125
1915,1515,18.13,141
842,699,11.95,141
2122,870,7.02,216
1572,1914,9.98,58
2610,801,24.9,79
1974,1932,6.35,206
203,900,16.99,10
1610,813,17.94,169
1590,1908,28.99,158
1535,963,9.99,17
1370,1089,8.98,56
2947,291,12.25,57
1940,1842,23.1,22
2926,1341,17.99,127
1040,156,44.2,137
2035,72,27.25,220
1197,1449,5.94,178
1302,1209,14.47,30
2241,1659,4.99,162
539,1152,38.0,132
2295,771,45.69,17
1647,1830,9.45,237
2702,1887,8.99,161
834,84,12.69,238
2773,1974,17.0,61
1276,627,6.99,190
499,1311,11.0,175
281,525,7.99,77
2150,1836,8.26,110
2962,1023,10.99,154
2262,939,9.22,233
2684,1497,9.0,46
2069,501,9.8,117
1197,1242,7.94,210
2268,114,8.05,232
1120,1983,37.99,174
2045,1224,9.95,128
1623,1629,14.99,58
555,1827,110.95,197
232,1731,8.59,115
249,381,15.49,18
324,1203,15.0,229
1221,222,53.99,157
834,1440,13.69,50
1159,1242,50.0,93
34,552,14.5,46
1957,654,1080.32,178
1868,1035,20.56,30
534,1491,14.99,15
2398,1830,36.0,162
1132,129,7.5,14
546,729,12.99,145
419,450,12.98,96
2358,1665,37.14,119
2337,1047,11.0,62
989,1584,30.99,40
260,528,8.99,2
2416,282,20.99,199
2435,1671,10.95,152
823,1821,12.95,163
1476,1101,7.99,50
50,1983,3.49,48
284,861,18.49,240
2190,876,7.99,70
220,345,11.59,95
2853,1476,17.74,22
2577,1887,22.39,165
1333,918,8.25,76
1720,1161,11.5,101
2010,807,9.95,185
1650,1491,33.99,248
786,903,9.99,137
2783,459,19.99,119
306,366,40.99,53
642,570,16.75,158
2363,246,34.99,60
489,309,10.99,112
1550,657,14.99,193
1561,1890,19.99,24
1981,1974,18.0,66
285,939,14.99,30
1294,300,7.79,161
2173,432,13.99,57
1483,1224,22.99,216
1225,1980,14.0,229
58,420,9.99,200
2612,1443,3.79,146
302,687,15.99,235
2649,657,10.99,111
2109,432,15.15,75
1423,1662,6.91,64
611,894,23.95,91
189,1698,193.0,211
2561,276,58.98,232
2187,417,34.16,210
2767,621,3.88,109
2256,1161,19.99,173
666,1020,9.99,97
1340,1059,44.0,117
1381,1614,8.9,94
189,1431,127.0,144
197,1143,8.99,195
1649,729,7.49,198
2446,1653,31.45,102
819,1533,4.99,109
1465,42,15.95,177
2613,1161,18.3,62
1253,1362,43.99,160
1635,978,15.99,89
443,1119,17.0,233
1745,432,12.89,112
763,1872,5.99,102
2406,1260,14.99,231
1408,783,12.61,210
1868,486,16.56,80
100,1281,6.47,173
1093,1683,29.48,188
721,834,13.5,32
2888,534,9.99,127
2539,1056,11.59,149
2948,1569,8.05,173
2215,903,9.99,50
2561,1542,52.98,220
608,453,113.0,89
2734,1803,23.5,124
1921,312,21.99,80
1984,501,47.0,160
1507,465,8.75,241
1471,1836,29.99,84
749,147,18.48,198
2263,1014,64.99,94
1785,1833,18.99,153
348,1845,8.99,188
561,1809,29.95,237
950,1455,5.99,70
2953,360,40.95,22
2337,642,10.0,48
161,1515,6.96,23
1808,1377,30.0,112
2616,1587,25.99,228
1962,1899,21.39,200
2573,1539,38.99,94
1414,114,23.95,238
246,1008,4.99,127
2253,216,6.93,29
2248,771,16.57,145
1118,1533,6.0,69
2740,90,15.98,118
2124,1992,20.55,123
2958,3,15.5,141
1260,228,5.99,154
1421,411,21.99,52
1307,1161,4.89,173
2120,111,8.99,213
2201,747,8.49,161
226,603,18.5,142
2109,1605,11.15,234
243,972,28.1,56
2524,765,9.66,179
2823,1464,5.95,154
2484,1005,72.95,98
2390,1794,10.95,97
268,393,10.87,178
2261,1299,47.99,154
1325,1368,9.9,86
2613,465,16.3,176
767,1272,14.99,54
162,1740,65.99,156
372,1395,19.95,144
835,96,110.99,136
1731,1653,12.88,109
1761,1266,73.71,118
1350,1224,18.9,189
1312,1677,29.99,91
1781,282,9.99,248
2526,1812,69.0,72
1565,1821,26.0,36
2615,831,6.39,245
2449,1674,4.99,8
254,1074,12.95,70
2581,66,17.6,32
2014,810,43.95,83
774,1236,8.99,129
1164,228,4.97,154
1038,666,44.8,74
1853,960,17.99,86
233,81,22.99,54
2467,1278,9.49,151
1499,1815,19.65,188
2661,60,24.97,54
2385,813,7.88,165
452,1377,10.99,209
2408,114,57.55,10
1634,1035,19.63,234
2924,903,15.3,197
198,1506,8.26,240
679,1239,15.99,35
1966,438,6.99,22
1175,831,18.95,134
65,1167,59.99,190
2430,1032,46.95,90
1766,1806,3.99,46
1351,1431,11.95,224
761,1341,22.75,216
2594,1929,5.99,127
820,807,5.29,187
2175,657,14.99,110
1055,1149,13.99,216
2992,249,18.95,214
1907,399,9.49,146
2556,1464,30.5,98
169,759,15.99,41
2582,1170,20.95,27
249,1167,15.49,91
1726,453,8.99,156
2156,576,18.99,143
1501,1674,30.93,98
1969,1926,32.16,184
976,927,48.5,128
2532,24,5.71,172
700,495,18.95,154
1307,1719,4.89,245
2672,636,30.9,200
763,873,5.99,7
319,132,31.0,51
1030,1989,8.09,188
2252,168,6.99,89
2875,969,229.0,35
2267,1659,40.0,231
2130,1398,6.98,147
1132,48,8.5,113
2854,864,22.99,30
1572,183,10.98,51
1829,69,9.99,183
202,573,13.5,190
1245,1584,12.4,153
1838,957,27.95,82
2635,1068,21.49,200
1906,1818,31.99,235
1937,1611,11.0,170
1281,1758,7.0,63
626,1122,22.0,129
2906,303,63.0,158
2727,1686,20.98,177
226,306,17.5,124
2126,1965,17.99,35
1596,1650,36.99,197
1083,1788,1.39,85
333,1518,39.67,76
424,1734,14.99,224
1827,1128,49.99,44
1640,402,19.99,58
1784,42,8.79,129
2649,621,10.99,113
638,966,30.06,50
1534,435,13.37,240
95,507,14.0,249
2176,852,49.99,132
1414,1245,32.95,181
2865,414,7.98,24
977,966,9.85,148
251,1155,22.0,222
1296,1287,16.0,155
295,1353,22.95,137
336,1278,17.0,39
340,1449,35.0,59
2932,1899,13.99,49
2262,1425,8.22,212
1253,441,37.99,126
2283,1011,47.98,31
1938,582,9.99,50
2257,951,111.5,223
650,57,19.95,210
1276,6,5.99,181
1342,279,34.44,178
2884,1806,21.0,51
1451,636,13.99,153
2817,1611,9.49,37
1146,165,23.99,168
80,870,78.49,119
1067,1002,20.99,141
1961,48,6.9,161
1521,750,84.98,36
1983,1371,21.9,14
852,519,25.5,198
402,1473,1.47,139
2305,492,9.97,187
2654,1242,34.99,40
422,30,12.32,66
2041,156,19.56,75
783,1596,57.0,216
1428,1203,5.99,113
838,837,1.99,212
2369,1884,28.99,189
2991,261,8.17,42
1199,1032,9.49,147
2015,381,11.99,240
1755,1386,9.45,217
1355,768,23.99,59
1996,1719,3.94,36
149,1482,92.0,174
2241,1524,4.99,107
1992,1113,11.5,114
1365,927,111.49,104
1255,639,134.69,38
2819,1773,8.9,29
2174,249,19.99,192
2847,1422,22.18,180
228,612,26.0,234
341,1089,5.99,130
2423,66,26.0,96
2825,1545,5.84,163
1910,957,18.99,229
1831,1431,10.05,47
1117,189,61.89,116
761,1257,21.75,38
1224,501,8.99,185
2206,636,10.64,82
2065,1497,32.88,208
1894,1341,7.87,19
2327,492,3.0,155
2876,471,15.97,177
411,873,33.99,111
2914,603,37.0,136
2032,1224,12.42,63
1344,357,18.95,87
2294,1011,7.99,122
1296,888,22.0,53
1927,318,8.99,142
2423,783,24.0,127
1842,330,3.78,138
2132,708,20.0,165
2862,243,9.95,26
1474,1428,15.4,134
1375,447,19.25,26
432,672,9.99,96
374,369,5.89,238
2169,1881,28.99,108
2260,1761,7.99,41
2702,1578,6.99,152
488,1803,22.49,109
2515,1647,20.99,130
1649,1188,6.49,124
1276,1386,6.99,179
1263,1749,34.15,48
105,855,7.58,3
1296,810,24.0,151
1043,51,11.29,91
972,942,56.0,206
1524,309,35.99,45
2171,852,12.99,8
1493,1431,8.99,223
1216,1020,17.5,40
1934,855,14.99,107
1838,24,28.95,74
2089,990,121.0,110
389,924,33.99,130
664,1401,6.9,216
2887,1398,8.9,56
126,150,10.26,5
1139,1269,115.99,98
2727,162,15.98,237
2318,1122,24.43,216
1738,1266,5.99,102
1360,1701,8.99,249
2746,1485,12.19,42
1573,1434,26.99,27
2417,591,10.99,132
552,1842,15.58,131
1504,15,9.99,78
1749,1041,18.95,86
535,606,19.89,73
680,1638,17.99,94
478,1191,25.53,26
2271,1689,30.0,20
2940,216,31.98,137
1524,453,45.99,202
442,72,10.96,196
1906,1692,32.99,73
1886,615,23.99,188
2819,1107,9.9,24
961,1251,3.74,13
1401,1203,9.99,173
710,264,20.94,143
1086,1680,8.95,82
172,21,43.92,120
2802,186,10.99,126
344,1506,25.95,219
2591,1353,32.39,29
1627,171,10.99,120
496,888,40.44,102
1114,576,25.13,118
1724,1731,22.99,112
822,1776,7.29,23
886,1680,4.49,28
981,789,28.98,104
1103,459,12.97,141
314,1197,10.95,44
2332,1779,8.97,105
2458,1824,20.99,181
1845,1731,6.99,118
1363,1605,16.68,52
1939,948,12.0,165
2210,276,30.0,205
2788,864,12.99,178
2646,813,30.0,96
387,1836,29.85,26
46,216,87.14,42
412,150,6.99,180
1663,417,13.98,203
212,207,36.95,222
676,1959,81.99,112
29,1077,7.97,4
1819,1056,15.0,75
2397,441,25.0,139
284,996,19.49,233
641,1149,34.95,21
212,1761,36.95,196
256,522,4.99,171
2789,573,31.45,50
1724,1161,19.99,176
710,858,25.94,241
285,408,15.99,73
220,291,12.59,139
1857,864,21.0,160
2866,1623,33.06,215
344,1512,33.95,241
48,1293,18.88,182
380,1596,12.99,88
170,516,13.99,14
2459,1335,11.99,14
2612,210,3.79,94
1431,1962,30.27,234
2051,1491,5.98,30
1875,198,11.95,10
2901,6,31.95,216
2677,1158,63.9,102
957,276,18.0,5
1392,837,33.86,64
1726,585,9.99,225
2104,1737,21.99,11
1739,603,60.0,42
2221,1971,15.99,109
2142,1422,5.99,171
818,528,8.5,54
1333,1089,9.25,165
2907,525,35.0,100
39,1233,7.99,49
893,1017,62.99,58
2811,651,21.99,103
2026,1167,9.97,138
1760,78,14.99,129
226,1023,18.5,149
2575,1116,3.99,86
1965,1629,6.98,22
853,549,113.99,196
1254,1890,5.5,90
638,1902,26.06,246
1916,1458,11.95,57
2416,1185,21.99,237
833,87,6.0,65
1995,243,26.75,146
1832,759,12.26,54
2974,1953,16.99,228
251,1125,24.0,153
2844,1899,14.95,58
250,579,13.49,182
1826,1827,8.29,182
625,828,5.95,128
1473,1443,19.0,219
2524,1320,9.66,132
396,1503,5.78,55
285,1791,14.99,43
1311,360,9.15,188
801,483,15.32,200
338,297,16.1,219
994,0,9.99,163
1612,1920,18.1,213
2133,1452,57.99,185
2910,1686,8.71,2
2663,1053,16.95,76
1889,1797,6.99,145
520,69,72.0,247
997,1047,10.0,157
1430,888,3.99,200
1645,228,9.99,97
534,1728,17.99,68
682,597,37.93,79
850,1512,17.5,196
1726,618,9.99,33
991,1773,17.99,72
1183,57,16.99,186
1569,1581,18.98,223
683,633,8.0,87
107,732,25.15,95
2823,1053,5.95,37
554,1083,12.21,109
473,897,8.99,222
1454,735,23.99,71
399,942,144.95,117
1169,1650,40.0,201
2716,471,14.0,135
2383,1461,9.6,68
1506,1110,9.99,188
81,1407,12.99,179
2007,1326,8.99,102
712,195,9.0,11
2775,72,46.91,95
2348,153,7.99,174
115,1191,10.45,229
1472,1623,8.99,24
2841,813,12.95,37
2924,1647,17.3,48
1407,1833,10.99,95
792,705,4.99,218
1078,1254,21.99,28
1610,564,21.94,102
56,1203,12.0,75
813,447,10.83,178
593,525,60.0,241
873,795,12.95,175
2591,960,30.39,239
286,54,12.0,8
525,339,118.0,170
2438,1287,25.9,221
2548,918,8.5,168
829,147,200.0,73
2174,450,20.99,219
2711,1818,21.29,5
2846,720,16.3,174
1377,1923,43.9,80
755,1356,20.0,118
1169,1221,29.0,245
1020,60,87.99,19
2075,1389,358.69,74
2428,108,5.95,154
933,93,41.99,233
2455,1335,5.0,189
868,1239,8.99,247
2028,33,51.99,243
1756,1887,18.95,24
2706,480,17.99,6
2737,462,7.99,204
1593,429,29.99,90
2661,1023,25.97,125
646,1746,23.14,85
2268,807,7.05,153
1056,1941,9.99,243
1114,180,21.13,127
1487,1890,4.0,193
1937,1617,10.0,117
1097,27,16.99,56
2318,792,26.43,47
1729,54,17.22,121
528,1029,8.95,34
2117,1800,16.45,160
1310,1974,12.99,227
2812,1170,58.99,15
1382,1866,34.3,32
678,1215,12.99,165
326,1965,26.95,117
1606,1620,8.75,217
780,1404,8.75,96
782,810,10.5,216
775,180,8.98,145
394,708,24.99,232
1778,774,40.0,145
2098,720,29.98,214
1921,1752,22.99,25
397,36,19.0,109
1542,1668,12.79,28
45,459,10.99,194
2862,1548,13.95,245
2938,42,14.99,67
58,339,9.99,143
747,447,250.0,162
2826,1809,93.62,107
1745,1455,14.89,189
2578,753,5.99,36
876,684,20.77,158
2870,96,9.99,55
28,1032,31.75,67
301,624,14.99,61
1151,1059,12.99,4
2150,279,8.26,173
45,1614,9.99,51
934,969,128.01,199
685,753,78.95,199
197,471,8.99,16
482,1164,54.99,140
976,1620,52.5,13
923,1857,13.79,220
1673,1674,4.83,235
2254,1866,5.99,242
658,285,2.99,110
262,171,3.79,79
167,1044,24.99,127
2406,1941,16.99,224
2225,261,15.58,157
2058,249,18.0,17
1865,1386,51.95,220
100,768,6.47,178
2885,1287,9.64,245
2055,1911,4.39,113
2945,1035,25.59,208
2468,342,6.99,195
2320,621,19.95,181
2902,246,15.95,113
2074,1077,10.99,124
1065,186,17.99,9
1831,354,9.05,34
279,438,18.0,245
1226,1416,9.99,13
2847,1623,21.18,131
1936,1320,27.7,147
1702,1629,13.99,192
107,900,28.15,91
1609,1284,8.79,236
776,729,21.75,188
1405,1110,8.97,93
700,1260,18.95,141
2235,1233,8.38,173
1992,246,11.5,220
1568,1836,25.05,64
1258,1119,30.0,209
2020,1443,10.99,220
1983,624,15.9,153
387,909,33.85,179
2448,1275,5.99,154
477,219,5.99,64
2220,1671,46.0,202
2496,1956,11.99,222
400,1731,27.99,178
606,1326,26.0,113
1669,1401,32.0,183
2537,1233,33.99,116
160,372,11.5,98
1487,396,4.0,160
319,1254,24.0,204
1490,1752,8.5,16
52,1644,15.99,241
1108,1503,8.0,189
2361,1785,45.62,34
1799,945,15.99,163
2733,1512,10.99,195
559,498,3.99,152
91,741,9.01,125
2570,1668,5.4,160
1735,1428,16.0,103
762,270,10.75,21
84,282,7.99,168
815,1923,133.54,122
1839,888,24.73,188
1930,30,25.15,17
760,195,31.73,172
641,1905,29.95,150
301,711,12.99,38
1140,741,17.99,11
1348,1917,5.99,102
887,594,8.89,49
2637,816,16.13,126
1013,1851,8.99,23
402,1383,1.47,23
1262,498,6.98,129
1055,636,11.99,191
2552,1431,40.99,24
2193,1218,7.45,53
1959,960,5.99,131
826,1074,125.95,194
15,204,25.99,42
1341,1971,16.52,79
1904,273,12.99,96
2527,30,18.49,151
532,1443,9.23,35
2586,1260,31.93,216
1994,606,10.95,77
2395,153,47.0,244
1092,1296,5.36,204
1335,21,31.0,137
1751,153,10.49,148
1506,1026,9.99,46
2883,495,19.99,174
2844,1797,21.95,162
531,1320,24.95,63
1709,213,8.86,201
1684,1023,8.12,62
2501,978,17.95,147
1028,1038,27.99,20
2882,264,22.95,170
940,969,27.99,241
2346,1893,10.99,187
1245,1758,16.4,15
1212,1014,21.6,2
873,171,11.95,42
1361,1116,16.99,121
1377,1596,37.9,102
1406,1167,13.99,158
898,36,14.84,217
2446,1431,34.45,149
2628,1698,14.0,101
2272,1326,49.0,145
570,99,28.99,139
1455,654,18.0,148
2655,813,12.99,130
731,732,45.0,96
2975,105,15.75,101
1233,1137,107.99,220
2125,939,18.87,183
1600,867,8.99,100
2695,312,18.99,110
2984,1749,15.99,38
2896,921,14.99,245
1289,1386,36.53,137
1441,3,28.98,144
2795,369,5.92,16
1388,1977,8.5,43
2288,447,25.33,125
2741,123,38.86,229
490,1194,10.99,14
632,675,18.99,11
724,1182,9.97,60
2262,1647,10.22,155
1870,909,33.0,142
2615,879,6.39,30
963,1671,51.5,69
2440,1854,21.6,236
1242,582,13.54,164
1703,228,21.24,6
2837,858,5.99,108
41,1827,57.49,95
2433,1602,48.0,189
497,1842,44.99,193
483,540,9.15,214
365,1005,5.99,45
